[0.15625, 0.40097799511002447, 0.12686567164179105, 0.3810240963855422, 0.575, 0.7432432432432432, 0.12149532710280374, 0.4698214791725701, 0.0, 0.6971105273792685, 0.03741496598639456, 0.7836365160533154, 0.8047786627153176] 55719.7967145
[0.5729166666666666, 0.684596577017115, 0.417910447761194, 0.5082831325301205, 0.7791666666666667, 0.8198198198198198, 0.2897196261682243, 0.5831680362708983, 0.08152173913043478, 0.7632855122246919, 0.1984126984126984, 0.833249504009836, 0.8727277538168444] 27841.0602038
[0.8125, 0.7432762836185819, 0.6044776119402985, 0.6054216867469879, 0.7833333333333333, 0.8243243243243243, 0.46417445482866043, 0.6313403230376877, 0.15217391304347827, 0.7793493635077794, 0.35600907029478457, 0.8523625897672339, 0.8879157515942105] 22754.5534029
[0.9270833333333334, 0.7701711491442543, 0.664179104477612, 0.6641566265060241, 0.7833333333333333, 0.8243243243243243, 0.6230529595015576, 0.6591102295267781, 0.1793478260869565, 0.7978379470600121, 0.41723356009070295, 0.862240478386006, 0.8969915063636124] 19983.6736003
[0.9270833333333334, 0.7726161369193154, 0.7014925373134329, 0.6882530120481928, 0.7791666666666667, 0.8423423423423423, 0.7383177570093458, 0.6959478605837348, 0.22826086956521738, 0.8105677914730248, 0.4331065759637188, 0.8667113756391986, 0.9088720133358029] 17477.3035875
[0.9270833333333334, 0.8264058679706602, 0.7238805970149254, 0.7243975903614458, 0.7958333333333333, 0.8513513513513513, 0.7601246105919003, 0.7140833097194673, 0.2826086956521739, 0.8230955748636088, 0.4671201814058957, 0.8658171961885601, 0.9172333500912867] 16572.3505421
[0.9270833333333334, 0.8337408312958435, 0.7238805970149254, 0.7567771084337349, 0.8041666666666667, 0.8603603603603603, 0.778816199376947, 0.727118163785775, 0.33152173913043476, 0.841685188927056, 0.4909297052154195, 0.8722580825439405, 0.9162278728865134] 16222.9235216
[0.9270833333333334, 0.8337408312958435, 0.7164179104477612, 0.7951807228915663, 0.7916666666666666, 0.8513513513513513, 0.7102803738317757, 0.7350524227826579, 0.4673913043478261, 0.844817134774702, 0.5340136054421769, 0.8728029731466733, 0.9213610986161459] 13001.9122032
[0.9270833333333334, 0.8361858190709046, 0.7089552238805971, 0.8125, 0.8, 0.8603603603603603, 0.7819314641744548, 0.7395862850665911, 0.3967391304347826, 0.8636088098605779, 0.5056689342403629, 0.8812976779277392, 0.9206466806022279] 12376.9570675
[0.9270833333333334, 0.8361858190709046, 0.7164179104477612, 0.8260542168674698, 0.8, 0.8558558558558559, 0.8193146417445483, 0.7843581751204307, 0.5271739130434783, 0.8803798747221661, 0.5521541950113379, 0.8959678095397771, 0.9284258989760008] 9432.36559463
